name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Gandhi,1982,"52,767,889","75,000,000","127,767,889"
The Heartbreak Kid,2007,"36,787,257","90,979,393","127,766,650"
The Woman in Black,2012,"54,333,290","73,397,446","127,730,736"
A Bad Moms Christmas,2017,"72,110,659","55,600,000","127,710,659"
Space Station 3D,2002,"93,301,846","34,371,591","127,673,437"
U-571,2000,"79,068,995","48,597,420","127,666,415"
Downton Abbey,2019,"96,853,865","30,800,000","127,653,865"
First Knight,1995,"37,600,435","90,000,000","127,600,435"
Predators,2010,"52,000,688","75,232,420","127,233,108"
Bumblebee,2018,"127,195,589",0,"127,195,589"
Staying Alive,1983,"64,892,670","62,200,000","127,092,670"
Chronicle,2012,"64,575,175","62,200,000","126,775,175"
Law Abiding Citizen,2009,"73,343,413","53,347,313","126,690,726"
Live and Let Die,1973,"35,400,000","91,000,000","126,400,000"
Parenthood,1989,"100,047,830","26,250,000","126,297,830"
L.A. Confidential,1997,"64,616,940","61,600,000","126,216,940"
Sex Tape,2014,"38,543,473","87,526,036","126,069,509"
This Is the End,2013,"101,470,202","24,571,120","126,041,322"
Tang ren jie tan an,2015,"474,252","125,493,719","125,967,971"
Le dernier loup,2015,"210,591","125,574,397","125,784,988"
Porky's,1981,"111,289,673","14,438,585","125,728,258"
I Know What You Did Last Summer,1997,"72,586,134","53,000,000","125,586,134"
Ender's Game,2013,"61,737,191","63,800,000","125,537,191"
Lion,2016,"51,694,854","73,655,000","125,349,854"
First Blood,1982,"47,212,904","78,000,000","125,212,904"
Fack ju Göhte 2,2015,0,"125,000,000","125,000,000"
Donnie Brasco,1997,"41,954,997","83,000,000","124,954,997"
"Legally Blonde 2: Red, White & Blonde",2003,"90,186,328","34,728,514","124,914,842"
Goldfinger,1964,"51,081,062","73,800,000","124,881,062"
The Family Man,2000,"75,793,305","48,951,778","124,745,083"
Ray,2004/I,"75,331,600","49,399,934","124,731,534"
Invictus,2009,"37,491,364","87,022,647","124,514,011"
The Thomas Crown Affair,1999,"69,304,264","55,000,000","124,304,264"
One Flew Over the Cuckoo's Nest,1975,"112,000,000","11,930,050","123,930,050"
Tian jiang xiong shi,2015,"74,068","123,854,417","123,928,485"
"Good Morning, Vietnam",1987,"123,922,370",0,"123,922,370"
The Lego Movie 2: The Second Part,2019,"105,806,508","18,100,000","123,906,508"
The Time Machine,2002,"56,684,819","67,044,357","123,729,176"
The Theory of Everything,2014,"35,893,537","87,833,151","123,726,688"
Poltergeist,1982,"76,606,280","47,000,000","123,606,280"
The Queen,2006,"56,441,711","66,942,417","123,384,128"
The Wedding Singer,1998,"80,245,725","43,061,262","123,306,987"
Nope,2022,"123,271,690",0,"123,271,690"
The Pirates! In an Adventure with Scientists!,2012,"31,051,126","92,002,915","123,054,041"
Volcano,1997,"49,323,468","73,500,000","122,823,468"
Hide and Seek,2005,"51,100,486","71,550,476","122,650,962"
Spirit: Stallion of the Cimarron,2002,"73,280,117","49,283,422","122,563,539"
The Nut Job,2014/I,"64,251,541","58,278,428","122,529,969"
Magic Mike XXL,2015,"66,013,057","56,500,000","122,513,057"
Nanny McPhee,2005,"47,144,110","75,345,712","122,489,822"
Surrogates,2009,"38,577,772","83,867,000","122,444,772"
Mousehunt,1997,"61,917,389","60,500,000","122,417,389"
Big Fish,2003,"66,257,002","56,109,362","122,366,364"
Doctor Zhivago,1965,"111,722,000","10,475,427","122,197,427"
Mortal Kombat,1995,"70,454,098","51,741,822","122,195,920"
Prisoners,2013,"61,002,302","61,124,385","122,126,687"
Unfaithful,2002,"52,801,000","69,199,000","122,000,000"
Peter Pan,2003,"48,462,608","73,512,403","121,975,011"
Executive Decision,1996,"56,569,216","65,400,000","121,969,216"
Free Guy,2021,"121,626,598",0,"121,626,598"
Starship Troopers,1997,"54,814,377","66,400,000","121,214,377"
Pride & Prejudice,2005,"38,405,088","82,742,859","121,147,947"
Chi bi: Jue zhan tian xia,2009,"627,047","120,432,178","121,059,225"
Kramer vs. Kramer,1979,"106,260,000","14,658,467","120,918,467"
Blazing Saddles,1974,"119,500,000","1,415,756","120,915,756"
To Fly!,1976,"86,600,000","34,100,000","120,700,000"
Insidious: Chapter 3,2015,"52,218,558","68,459,886","120,678,444"
Apocalypto,2006,"50,866,635","69,787,702","120,654,337"
Eight Below,2006,"81,612,565","38,843,429","120,455,994"
Intolerable Cruelty,2003,"35,327,628","84,889,781","120,217,409"
Lethal Weapon,1987,"65,207,127","55,000,000","120,207,127"
We Bought a Zoo,2011,"75,624,550","44,457,291","120,081,841"
The Pianist,2002,"32,572,577","87,500,000","120,072,577"
The LEGO Ninjago Movie,2017,"59,281,555","60,780,592","120,062,147"
Mysteries of Egypt,1998,"40,593,486","79,406,514","120,000,000"
Star Trek: Generations,1994,"75,668,868","44,331,132","120,000,000"
Jeepers Creepers II,2003,"35,667,218","84,300,000","119,967,218"
Rocky V,1990,"40,946,358","79,000,000","119,946,358"
Cleopatra,1963,"57,777,778","62,000,000","119,777,778"
Parental Guidance,2012,"77,267,296","42,504,936","119,772,232"
Road Trip,2000,"68,540,777","51,213,501","119,754,278"
Michael,1996,"95,345,070","24,400,000","119,745,070"
Lost in Translation,2003,"44,585,453","75,138,403","119,723,856"
Spy Kids 2: Island of Lost Dreams,2002,"85,846,429","33,876,929","119,723,358"
Deepwater Horizon,2016,"61,433,527","58,269,359","119,702,886"
The Angry Birds Movie 2,2019,"41,578,027","78,100,000","119,678,027"
The Omen,2006,"54,607,383","64,891,526","119,498,909"
Fried Green Tomatoes,1991,"82,418,501","37,000,000","119,418,501"
On Golden Pond,1981,"119,285,432",0,"119,285,432"
Sahara,2005,"68,671,925","50,597,561","119,269,486"
Beverly Hills Cop III,1994,"42,610,000","76,594,077","119,204,077"
Star Trek: Insurrection,1998,"70,118,044","48,881,956","119,000,000"
Message in a Bottle,1999,"52,880,016","66,000,000","118,880,016"
Hua pi 2,2012,"50,425","118,604,505","118,654,930"
Barnyard,2006,"72,779,000","45,804,844","118,583,844"
Lightyear,2022,"118,307,188",0,"118,307,188"
Beethoven's 2nd,1993,"53,354,166","64,800,000","118,154,166"
Zhi wo men zhong jiang shi qu de qing chun,2013,"11,186","117,938,458","117,949,644"
Saving Mr. Banks,2013,"83,301,580","34,566,404","117,867,984"
Pompeii,2014/I,"23,219,748","94,611,883","117,831,631"
Disturbia,2007,"80,209,692","37,550,442","117,760,134"
Blue Streak,1999,"68,518,533","49,239,967","117,758,500"
Final Destination 3,2006,"54,098,051","63,621,107","117,719,158"
The Client,1994,"92,115,211","25,500,000","117,615,211"
The Forgotten,2004,"67,133,509","50,459,322","117,592,831"
Why Him?,2016,"60,269,575","57,228,005","117,497,580"
A Knight's Tale,2001,"56,569,702","60,917,771","117,487,473"
The Nun,2018,"117,443,149",0,"117,443,149"
The Black Phone,2021,"89,887,230","27,450,000","117,337,230"
Dennis the Menace,1993,"51,270,765","66,000,000","117,270,765"
Corpse Bride,2005,"53,359,111","63,835,950","117,195,061"
Water for Elephants,2011,"58,709,717","58,385,185","117,094,902"
Captain Underpants: The First Epic Movie,2017,"73,921,000","43,085,167","117,006,167"
Hotel for Dogs,2009,"73,034,460","43,965,738","117,000,198"
Jungle Cruise,2021,"116,987,516",0,"116,987,516"
Warm Bodies,2013,"66,380,662","50,600,000","116,980,662"
Finding Neverland,2004,"51,680,613","65,085,943","116,766,556"
The Siege,1998,"40,981,289","75,691,623","116,672,912"
Romancing the Stone,1984,"76,572,238","40,000,000","116,572,238"
Abraham Lincoln: Vampire Hunter,2012,"37,519,139","78,952,441","116,471,580"
Ride Along 2,2016,"90,835,030","25,600,000","116,435,030"
Sliver,1993,"36,300,000","80,000,000","116,300,000"
Si ren ding zhi,2013,"375,892","115,750,566","116,126,458"
The Notebook,2004,"81,001,787","35,070,920","116,072,707"
Casino,1995,"42,438,300","73,600,000","116,038,300"
Diamonds Are Forever,1971,"43,819,547","72,200,000","116,019,547"
The Chronicles of Riddick,2004,"57,761,012","58,011,721","115,772,733"
Creed II,2018,"115,715,889",0,"115,715,889"
A Nightmare on Elm Street,2010,"63,075,011","52,589,026","115,664,037"
Closer,2004/I,"33,987,757","81,517,270","115,505,027"
DragonHeart,1996,"51,385,000","63,900,000","115,285,000"
Mary Poppins,1964,"102,272,727","13,000,000","115,272,727"
Peter Rabbit,2018,"115,234,093",0,"115,234,093"
The Blues Brothers,1980,"57,229,890","58,000,000","115,229,890"
Happy Death Day,2017,"55,683,845","59,500,000","115,183,845"
The Karate Kid Part II,1986,"115,103,979",0,"115,103,979"
Body of Lies,2008,"39,394,666","75,702,620","115,097,286"
Get Shorty,1995,"72,077,000","43,000,000","115,077,000"
Snow Dogs,2002,"81,172,560","33,862,530","115,035,090"
Earth,2007,"38,051,724","76,963,584","115,015,308"
Dear John,2010/I,"80,014,842","34,962,262","114,977,104"
The Iron Lady,2011,"30,017,992","84,938,707","114,956,699"
The Graduate,1967,"104,945,305","10,000,000","114,945,305"
Freddy vs. Jason,2003,"82,622,655","32,286,175","114,908,830"
The Lake House,2006,"52,330,111","62,500,000","114,830,111"
Hustlers,2019,"104,963,598","9,840,000","114,803,598"
Dumbo,2019,"114,766,307",0,"114,766,307"
Bride Wars,2009,"58,715,510","55,947,951","114,663,461"
We Were Soldiers,2002,"78,122,718","36,538,066","114,660,784"
Office Christmas Party,2016,"54,730,514","59,724,626","114,455,140"
Hope Springs,2012,"63,536,011","50,745,040","114,281,051"
Step Up,2006,"65,328,121","48,866,726","114,194,847"
Seventh Son,2014/I,"17,223,265","96,955,348","114,178,613"
Anna and the King,1999,"39,263,420","74,733,517","113,996,937"
Ouija: Origin of Evil,2016,"34,973,450","78,981,680","113,955,130"
Maleficent: Mistress of Evil,2019,"113,929,605",0,"113,929,605"
Coyote Ugly,2000,"60,786,269","53,130,205","113,916,474"
Saw V,2008,"56,746,769","57,117,290","113,864,059"
Insomnia,2002,"67,355,513","46,359,317","113,714,830"
The Score,2001,"71,069,884","42,472,207","113,542,091"
Judge Dredd,1995,"34,694,000","78,800,000","113,494,000"
Ba ba qu na er,2014,0,"113,394,543","113,394,543"
Species,1995,"60,074,103","53,300,000","113,374,103"
Arthur et les Minimoys,2006,"15,132,763","98,192,980","113,325,743"
Striptease,1996,"33,109,743","80,200,000","113,309,743"
Rambo,2008,"42,754,105","70,490,185","113,244,290"
White Chicks,2004,"70,831,760","42,254,715","113,086,475"
Pitch Perfect,2012,"65,001,093","48,040,982","113,042,075"
Changeling,2008,"35,739,802","77,280,454","113,020,256"
The Reader,2008,"34,194,407","78,824,883","113,019,290"
Final Destination,2000,"53,331,147","59,549,147","112,880,294"
The American President,1995,"65,000,000","47,800,000","112,800,000"
Cats & Dogs: The Revenge of Kitty Galore,2010,"43,585,753","68,898,011","112,483,764"
Tooth Fairy,2010/I,"60,022,256","52,440,252","112,462,508"
Mary Shelley's Frankenstein,1994,"22,006,296","90,000,000","112,006,296"
Get Hard,2015,"90,411,453","21,400,000","111,811,453"
The Dark Tower,2017,"50,701,325","61,056,670","111,757,995"
Fen shou da shi,2014,"208,959","111,400,000","111,608,959"
You Only Live Twice,1967,"43,084,787","68,500,000","111,584,787"
Underworld: Evolution,2006,"62,318,875","49,021,926","111,340,801"
Fool's Gold,2008/I,"70,231,041","41,000,000","111,231,041"
Astérix & Obélix: Mission Cléopâtre,2002,"3,115,188","108,012,365","111,127,553"
The Dukes of Hazzard,2005,"80,270,227","30,799,288","111,069,515"
Glass,2019,"111,035,005",0,"111,035,005"
The Secret of My Succe$s,1987,"66,995,879","44,001,000","110,996,879"
Mission to Mars,2000,"60,883,407","50,100,000","110,983,407"
Sea of Love,1989,"58,571,513","52,308,000","110,879,513"
The Santa Clause 3: The Escape Clause,2006,"84,500,122","26,268,000","110,768,122"
The Net,1995,"50,727,965","59,900,000","110,627,965"
The Purge: Anarchy,2014,"71,962,800","38,640,199","110,602,999"
Godzilla: King of the Monsters,2019,"110,495,191",0,"110,495,191"
The Peacemaker,1997,"41,263,140","69,200,000","110,463,140"
Free Birds,2013,"55,750,480","54,636,592","110,387,072"
Mechanic: Resurrection,2016,"21,218,403","89,109,698","110,328,101"
The Kid,2000,"69,691,949","40,625,631","110,317,580"
Moneyball,2011,"75,605,492","34,600,724","110,206,216"
Hoodwinked!,2005,"51,386,611","58,626,556","110,013,167"
Kita-kitsune monogatari,1978,"3,500,000","106,500,000","110,000,000"
Return to Never Land,2002,"48,430,258","61,432,424","109,862,682"
The Man from U.N.C.L.E.,2015,"45,445,109","64,400,000","109,845,109"
Sideways,2004,"71,503,593","38,203,338","109,706,931"
The Prestige,2006,"53,089,891","56,586,420","109,676,311"
Treasure Planet,2002,"38,176,783","71,401,332","109,578,115"
The Upside,2017,"108,235,497","1,300,000","109,535,497"
The Game,1997,"48,323,648","61,100,000","109,423,648"
Transcendence,2014/I,"23,022,309","86,300,000","109,322,309"
The Boxtrolls,2014,"50,837,305","58,447,728","109,285,033"
Billy Elliot,2000,"21,995,263","87,285,000","109,280,263"
Allied,2016,"40,069,087","69,028,977","109,098,064"
Transporter 3,2008,"31,715,062","77,264,487","108,979,549"
Sanctum,2011,"23,070,045","85,873,176","108,943,221"
The Hours,2002,"41,675,994","67,170,078","108,846,072"
Arthur,1981,"95,461,682","13,353,000","108,814,682"
Cinderella Man,2005,"61,649,911","46,890,000","108,539,911"
Junior,1994,"36,763,355","71,668,000","108,431,355"
Confessions of a Shopaholic,2009,"44,277,350","64,055,872","108,333,222"
Hidalgo,2004,"67,286,731","40,800,000","108,086,731"
The Amityville Horror,2005,"65,233,369","42,813,762","108,047,131"
Little Women,2019,"108,045,890",0,"108,045,890"
Fight Club,1999,"37,030,102","71,000,000","108,030,102"
Three Kings,1999,"60,652,036","47,100,000","107,752,036"
Horrible Bosses 2,2014,"54,445,357","53,200,000","107,645,357"
Paul Blart: Mall Cop 2,2015,"71,038,190","36,550,035","107,588,225"
Ace Ventura: Pet Detective,1994,"72,217,000","35,000,000","107,217,000"
Shaft,2000,"70,334,258","36,862,240","107,196,498"
Collateral Beauty,2016,"31,016,021","76,168,721","107,184,742"
ParaNorman,2012,"56,003,051","51,136,348","107,139,399"
Rising Sun,1993,"63,095,271","44,019,267","107,114,538"
The Texas Chainsaw Massacre,2003,"80,571,655","26,500,000","107,071,655"
Nell,1994,"33,683,817","73,000,000","106,683,817"
Underworld: Blood Wars,2016,"30,348,260","76,130,534","106,478,794"
Race to Witch Mountain,2009,"67,172,594","39,214,547","106,387,141"
Jiu ceng yao ta,2015,0,"106,380,000","106,380,000"
The Whole Nine Yards,2000,"57,262,492","49,109,159","106,371,651"
Mr. Holland's Opus,1995,"82,569,971","23,700,000","106,269,971"
The Untouchables,1987,"76,270,454","29,970,482","106,240,936"
Shaun the Sheep Movie,2015,"19,375,982","86,655,302","106,031,284"
Every Which Way But Loose,1978,"106,000,000",0,"106,000,000"
Made of Honor,2008,"46,012,734","59,950,026","105,962,760"
Tequila Sunrise,1988,"41,292,551","64,639,449","105,932,000"
Sisters,2015/III,"87,044,645","18,884,516","105,929,161"
About Schmidt,2002,"65,016,287","40,818,269","105,834,556"
Ballerina,2016,"24,479,155","81,352,459","105,831,614"
Life as We Know It,2010,"53,374,681","52,274,025","105,648,706"
Planet 51,2009,"42,086,887","63,560,215","105,647,102"
Street Fighter,1994,"33,423,521","71,991,208","105,414,729"
Gukjesijang,2014,"2,300,121","103,065,661","105,365,782"
The Lost City,2022,"105,344,029",0,"105,344,029"
The Brothers Grimm,2005,"37,916,267","67,400,000","105,316,267"
Sneakers,1992,"51,433,000","53,800,000","105,233,000"
Gangster Squad,2013,"46,000,903","59,200,000","105,200,903"
Hereafter,2010,"32,746,941","72,450,694","105,197,635"
Along Came a Spider,2001,"74,078,174","31,100,387","105,178,561"
Forgetting Sarah Marshall,2008,"63,172,463","42,000,652","105,173,115"
Made in America,1993,"44,942,695","60,000,000","104,942,695"
The Campaign,2012,"86,907,746","18,000,000","104,907,746"
Vacation,2015/I,"58,884,188","46,000,000","104,884,188"
Training Day,2001,"76,631,907","28,244,326","104,876,233"
The Water Horse,2007,"40,412,817","64,223,371","104,636,188"
Vicky Cristina Barcelona,2008,"23,216,709","81,288,108","104,504,817"
The Hitchhiker's Guide to the Galaxy,2005,"51,085,416","53,393,000","104,478,416"
Good Boys,2019,"83,062,270","21,400,000","104,462,270"
Chappie,2015,"31,569,268","72,830,280","104,399,548"
Män som hatar kvinnor,2009,"10,095,170","94,300,000","104,395,170"
The Tuxedo,2002,"50,547,998","53,843,625","104,391,623"
Rang zi dan fei,2010,"63,012","104,273,875","104,336,887"
Under Siege 2: Dark Territory,1995,"50,024,083","54,300,000","104,324,083"
Butch Cassidy and the Sundance Kid,1969,"102,308,889","1,999,525","104,308,414"
The Cell,2000,"61,334,059","42,821,784","104,155,843"
T-Rex: Back to the Cretaceous,1998,"53,346,750","50,605,624","103,952,374"
Home on the Range,2004,"50,030,461","53,921,000","103,951,461"
Saw,2004,"56,000,369","47,911,300","103,911,669"
Snake Eyes,1998,"55,585,389","48,306,020","103,891,409"
The Mule,2018,"103,804,407",0,"103,804,407"
Ouija,2014/II,"50,856,010","52,734,261","103,590,271"
A Fish Called Wanda,1988,"63,493,712","39,981,057","103,474,769"
Rugrats in Paris: The Movie - Rugrats II,2000,"76,507,756","26,783,375","103,291,131"
Nine to Five,1980,"103,290,500",0,"103,290,500"
Birdman or (The Unexpected Virtue of Ignorance),2014,"42,340,598","60,874,496","103,215,094"
Working Girl,1988,"64,000,000","39,173,635","103,173,635"
She's All That,1999,"63,366,989","39,800,000","103,166,989"
Guess Who,2005,"68,915,888","34,160,061","103,075,949"
U.S. Marshals,1998,"57,823,170","45,200,000","103,023,170"
Jimmy Neutron: Boy Genius,2001,"80,936,232","22,056,304","102,992,536"
Just Like Heaven,2005,"48,318,130","54,536,301","102,854,431"
The Cable Guy,1996,"60,240,295","42,585,501","102,825,796"
Love & Other Drugs,2010,"32,367,005","70,453,003","102,820,008"
Project X,2012,"54,731,865","48,000,000","102,731,865"
Primal Fear,1996,"56,116,183","46,500,000","102,616,183"
Hou hui wu qi,2014,0,"102,559,100","102,559,100"
Resident Evil,2002,"40,119,709","62,321,149","102,440,858"
Zombieland,2009,"75,590,286","26,801,254","102,391,540"
Dawn of the Dead,2004,"59,020,957","43,335,424","102,356,381"
The Wild,2006,"37,384,046","64,954,469","102,338,515"
Ladder 49,2004,"74,541,707","27,791,141","102,332,848"
John Q,2002,"71,756,802","30,487,968","102,244,770"
Ghosts of Girlfriends Past,2009,"55,250,026","46,973,243","102,223,269"
Buddies in India,2017,"292,662","101,903,238","102,195,900"
The Equalizer 2,2018,"102,004,230",0,"102,004,230"
The Stepford Wives,2004,"59,484,742","42,516,884","102,001,626"
The Goodbye Girl,1977,"102,000,000",0,"102,000,000"
Universal Soldier,1992,"36,299,898","65,700,000","101,999,898"
French Kiss,1995,"38,896,854","63,086,000","101,982,854"
Han zhan II,2016,"553,754","101,346,246","101,900,000"
The Devil Inside,2012,"53,261,944","48,496,546","101,758,490"
Timecop,1994,"44,853,581","56,793,000","101,646,581"
Astérix & Obélix contre César,1999,"1,644,060","100,000,000","101,644,060"
Pineapple Express,2008,"87,341,380","14,283,463","101,624,843"
Littleman,2006,"58,645,052","42,950,069","101,595,121"
Just Married,2003,"56,127,162","45,437,773","101,564,935"
Kung fu,2004,"17,108,591","84,325,713","101,434,304"
Miss Congeniality 2: Armed and Fabulous,2005,"48,478,006","52,915,563","101,393,569"
Mars Attacks!,1996,"37,771,017","63,600,000","101,371,017"
The Time Traveler's Wife,2009,"63,414,846","37,929,566","101,344,412"
Heaven Is for Real,2014,"91,443,253","9,889,709","101,332,962"
Stir Crazy,1980,"101,300,000",0,"101,300,000"
Bahubali: The Beginning,2015,"6,738,000","94,543,000","101,281,000"
The Recruit,2003,"52,802,140","48,389,744","101,191,884"
Paul,2011,"37,412,945","63,749,161","101,162,106"
Joy,2015/I,"56,451,232","44,682,827","101,134,059"
Antarctica,1991,"100,000,000","1,070,389","101,070,389"
Dora and the Lost City of Gold,2019,"60,477,943","40,400,000","100,877,943"
Airport,1970,"100,489,151","371,898","100,861,049"
Courage Under Fire,1996,"59,031,057","41,829,761","100,860,818"
My Bloody Valentine,2009,"51,545,952","49,188,766","100,734,718"
Up Close & Personal,1996,"51,088,705","49,600,000","100,688,705"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"66,954,149","33,700,000","100,654,149"
Life,2017/I,"30,234,022","70,307,784","100,541,806"
Little Miss Sunshine,2006,"59,891,098","40,632,083","100,523,181"
A Wrinkle in Time,2018,"100,478,608",0,"100,478,608"
Tammy,2014,"84,525,432","15,850,000","100,375,432"
Tang shan da di zhen,2010,"62,962","100,229,867","100,292,829"
Sausage Party,2016,"97,661,826","2,600,000","100,261,826"
Any Given Sunday,1999,"75,530,832","24,700,000","100,230,832"
Philomena,2013,"37,707,719","62,419,893","100,127,612"
Where the Wild Things Are,2009,"77,233,467","22,853,326","100,086,793"
Nim's Island,2008,"48,006,503","52,068,121","100,074,624"
Conan the Destroyer,1984,"31,042,035","69,000,000","100,042,035"
Don't Say a Word,2001,"55,001,642","45,018,450","100,020,092"
Mad Max,1979,"8,750,000","91,250,000","100,000,000"
Emmanuelle,1974,"8,720,000","91,280,000","100,000,000"
Alaska: Spirit of the Wild,1998,"100,000,000",0,"100,000,000"
Die unendliche Geschichte,1984,"20,158,808","79,841,192","100,000,000"
Dolphins,2000,"84,400,000","15,600,000","100,000,000"
Hitman,2007/I,"39,687,694","60,278,098","99,965,792"
The Book of Life,2014,"50,151,543","49,632,013","99,783,556"
Black Mass,2015,"62,575,678","37,200,000","99,775,678"
The Good Shepherd,2006,"59,952,835","39,527,645","99,480,480"
The Lucky One,2012,"60,457,138","38,900,000","99,357,138"
Hellboy,2004,"59,623,958","39,695,029","99,318,987"
Shanghai Noon,2000,"56,937,502","42,336,965","99,274,467"
Nacho Libre,2006,"80,197,993","19,057,467","99,255,460"
Crash,2004/I,"55,382,847","43,829,761","99,212,608"
Blue Jasmine,2013,"33,405,481","65,800,734","99,206,215"
Busanhaeng,2016,"2,129,768","96,937,684","99,067,452"
No se aceptan devoluciones,2013,"44,467,206","54,600,000","99,067,206"
Justin Bieber: Never Say Never,2011,"73,013,910","26,022,917","99,036,827"
Beatriz at Dinner,2017,"7,115,854","91,831,463","98,947,317"
Les visiteurs,1993,"700,000","98,095,000","98,795,000"
Di Renjie: Shen du long wang,2013,"87,783","98,687,108","98,774,891"
Bowfinger,1999,"66,458,770","32,241,000","98,699,770"
Za rasuto messêji: Umizaru,2010,0,"98,663,381","98,663,381"
E gun tian shi,2015,"131,058","98,468,884","98,599,942"
The Visit,2015/I,"65,206,105","33,243,957","98,450,062"
Evolution,2001,"38,345,494","60,030,798","98,376,292"
Lights Out,2016/II,"67,268,835","31,100,000","98,368,835"
Riddick,2013,"42,025,135","56,312,160","98,337,295"
Predator,1987,"59,735,548","38,532,010","98,267,558"
Once Upon a Time in Mexico,2003,"56,359,780","41,825,802","98,185,582"
Killers,2010,"47,059,963","51,100,000","98,159,963"
The Thin Red Line,1998,"36,400,491","61,726,074","98,126,565"
EverAfter,1998,"65,705,771","32,299,895","98,005,666"
Billy Jack,1971,"98,000,000",0,"98,000,000"
Are We There Yet?,2005,"82,674,398","15,244,265","97,918,663"
The Addams Family,2019,"97,864,733",0,"97,864,733"
Fred Claus,2007,"72,006,777","25,831,572","97,838,349"
Phone Booth,2002,"46,566,212","51,270,926","97,837,138"
I Am Sam,2001,"40,311,852","57,506,287","97,818,139"
Nanny McPhee and the Big Bang,2010,"29,197,642","68,602,223","97,799,865"
Silent Hill,2006,"46,982,632","50,624,821","97,607,453"
Safe Haven,2013/I,"71,349,120","26,245,020","97,594,140"
The Man with the Golden Gun,1974,"20,972,000","76,600,000","97,572,000"
The Little Prince,2015/I,"1,339,152","96,232,098","97,571,250"
Evil Dead,2013,"54,239,856","43,303,096","97,542,952"
Bajrangi Bhaijaan,2015,"8,178,001","89,362,999","97,541,000"
One Fine Day,1996,"46,151,454","51,378,096","97,529,550"
G.I. Jane,1997,"48,169,156","49,000,000","97,169,156"
The Rite,2011,"33,047,633","64,096,354","97,143,987"
Scream 4,2011,"38,180,928","58,957,758","97,138,686"
Insidious,2010/I,"54,009,150","43,000,000","97,009,150"
Point Break,1991,"43,218,387","53,781,613","97,000,000"
Star Trek: The Wrath of Khan,1982,"78,912,963","18,087,037","97,000,000"
Enemy at the Gates,2001,"51,401,758","45,574,512","96,976,270"
Jarhead,2005,"62,658,220","34,231,778","96,889,998"
Star Trek VI: The Undiscovered Country,1991,"74,888,996","22,000,000","96,888,996"
Deep Sea,2006,"46,251,119","50,584,981","96,836,100"
The Jewel of the Nile,1985,"75,973,200","20,800,000","96,773,200"
Old Dogs,2009/I,"49,492,060","47,261,636","96,753,696"
The Bad Guys,2022,"96,713,440",0,"96,713,440"
8MM,1999,"36,663,315","59,955,384","96,618,699"
The Purge: Election Year,2016,"79,042,440","17,568,733","96,611,173"
Christmas with the Kranks,2004,"73,780,539","22,791,941","96,572,480"
Calendar Girls,2003,"31,041,759","65,500,300","96,542,059"
The Conjuring: The Devil Made Me Do It,2021,"63,378,000","33,126,000","96,504,000"
13 Going on 30,2004,"57,231,747","39,223,950","96,455,697"
Rocketman,2019,"96,368,160",0,"96,368,160"
Police Academy 2: Their First Assignment,1985,"55,600,000","40,766,497","96,366,497"
Paycheck,2003,"53,790,451","42,479,361","96,269,812"
Contraband,2012,"66,528,000","29,734,212","96,262,212"
Kick-Ass,2010,"48,071,303","48,117,600","96,188,903"
The Tigger Movie,2000,"45,554,533","50,605,267","96,159,800"
Ultimo tango a Parigi,1972,"36,144,824","60,000,000","96,144,824"
Amsal,2015,"1,904,682","94,214,404","96,119,086"
The Manchurian Candidate,2004,"65,955,630","30,150,334","96,105,964"
Encanto,2021,"96,093,622",0,"96,093,622"
The 6th Day,2000,"34,604,280","61,481,197","96,085,477"
Think Like a Man,2012,"91,547,205","4,523,302","96,070,507"
The Butterfly Effect,2004,"57,938,693","38,122,165","96,060,858"
Steel Magnolias,1989,"83,759,091","12,145,000","95,904,091"
Du cheng feng yun,2014,0,"95,900,000","95,900,000"
Harlem Nights,1989,"60,864,870","35,000,000","95,864,870"
My Sister's Keeper,2009,"49,200,230","46,514,645","95,714,875"
Underworld,2003,"51,970,690","43,737,767","95,708,457"
Shooter,2007/I,"47,003,582","48,693,414","95,696,996"
Atomic Blonde,2017,"51,573,925","44,100,000","95,673,925"
TMNT,2007,"54,149,098","41,459,897","95,608,995"
Red Eye,2005,"57,891,803","37,685,971","95,577,774"
Poltergeist,2015,"47,425,125","48,012,869","95,437,994"
Dolphin Tale,2011,"72,286,779","23,117,618","95,404,397"
Be Cool,2005,"56,046,979","39,179,137","95,226,116"
40 Days and 40 Nights,2002,"37,950,822","57,195,461","95,146,283"
42,2013,"95,020,213",0,"95,020,213"
Jin ling shi san chai,2011,"311,434","94,688,566","95,000,000"
The Guardian,2006/I,"55,011,732","39,961,808","94,973,540"
Changing Lanes,2002,"66,818,548","28,117,216","94,935,764"
HouseSitter,1992,"58,500,635","36,400,000","94,900,635"
Lady and the Tramp,1955,"93,602,326","1,284,360","94,886,686"
Green Zone,2010,"35,053,660","59,828,889","94,882,549"
The Wedding Planner,2001,"60,400,856","34,327,673","94,728,529"
Sha po lang 2,2015,0,"94,701,505","94,701,505"
Beterang,2015,"1,200,627","93,192,393","94,393,020"
Gwanghae: Wangyidoen namja,2012,"922,921","93,345,511","94,268,432"
Jing cha gu shi 2013,2013,0,"94,249,025","94,249,025"
Cong cong na nian,2014,"569,280","93,662,984","94,232,264"
The River Wild,1994,"46,816,343","47,400,000","94,216,343"
