name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Final Account,2020,"308,976",0,"308,976"
The Spoilers,1923,"308,576",0,"308,576"
Bigger Stronger Faster*,2008,"307,811",0,"307,811"
Ten to Chi to,1990,"307,775",0,"307,775"
Cidade dos Homens,2007,"307,076",0,"307,076"
Whatever,1998,"307,037",0,"307,037"
World Gone Wild,1987,"307,000",0,"307,000"
Chairman of the Board,1998,"306,715",0,"306,715"
Constellation,2005,"306,533",0,"306,533"
Viaggio sola,2013,"306,387",0,"306,387"
Hard Promises,1991,"306,319",0,"306,319"
Dot the I,2003,"306,224",0,"306,224"
Leidenschaftliche Blümchen,1978,"306,061",0,"306,061"
Shingeki no kyojin endo obu za wârudo,2015,"305,934",0,"305,934"
Pumpkin,2002,"305,690",0,"305,690"
Pretty Persuasion,2005,"305,688",0,"305,688"
Rampo,1994,"305,434",0,"305,434"
Khushi,2003/I,"305,205",0,"305,205"
Eleni,1985,"305,102",0,"305,102"
Rapa Nui,1994,"305,070",0,"305,070"
Citizen Jane: Battle for the City,2016,"305,048",0,"305,048"
Me Without You,2001,"304,909",0,"304,909"
Hitchcock/Truffaut,2015,"304,899",0,"304,899"
Dance Me Outside,1994,"304,852",0,"304,852"
Sweet Sixteen,2002/I,"304,676",0,"304,676"
The Angels' Share,2012,"304,357",0,"304,357"
Stolen,2012,"304,318",0,"304,318"
Obit.,2016,"304,191",0,"304,191"
Four Lions,2010,"304,137",0,"304,137"
La niña santa,2004,"304,124",0,"304,124"
Sally of the Sawdust,1925,"304,081",0,"304,081"
In the Land of Blood and Honey,2011,"303,877",0,"303,877"
Empire Records,1995,"303,841",0,"303,841"
The Chocolate War,1988,"303,624",0,"303,624"
The Love Punch,2013,"303,586",0,"303,586"
Bukowski: Born into This,2003,"303,490",0,"303,490"
The Life Before Her Eyes,2007,"303,439",0,"303,439"
K-12,2019,"303,230",0,"303,230"
Elaine Stritch: Shoot Me,2013,"303,100",0,"303,100"
L'écume des jours,2013,"303,012",0,"303,012"
Hair Show,2004,"302,990",0,"302,990"
Living & Dying,2007,0,"302,917","302,917"
Holy Rollers,2010,"302,886",0,"302,886"
White Material,2009,"302,819",0,"302,819"
Francofonia,2015,"302,762",0,"302,762"
"OSS 117: Le Caire, nid d'espions",2006,"302,752",0,"302,752"
Unmistaken Child,2008,"302,703",0,"302,703"
Being Elmo: A Puppeteer's Journey,2011,"302,652",0,"302,652"
Linsanity,2013,"302,645",0,"302,645"
Beyond Re-Animator,2003,0,"302,586","302,586"
The Addiction,1995,"302,393",0,"302,393"
Lost and Delirious,2001,"302,365",0,"302,365"
Secuestro express,2005,"302,256",0,"302,256"
Shooting Fish,1997,"302,204",0,"302,204"
This Film Is Not Yet Rated,2006,"302,179",0,"302,179"
O' Horten,2007,"301,902",0,"301,902"
Solomon and Gaenor,1999,"301,754",0,"301,754"
Mia madre,2015,"301,664",0,"301,664"
Down from the Mountain,2000,"301,388",0,"301,388"
Save Yourselves!,2020,"301,162",0,"301,162"
Armaan,2003,"301,010",0,"301,010"
Negatibu happî chênsô ejji,2007,0,"300,942","300,942"
White Water Summer,1987,"300,859",0,"300,859"
Offret,1986,"300,653",0,"300,653"
Chalk,2006/I,"300,633",0,"300,633"
Mine vaganti,2010,0,"300,447","300,447"
Crazy Love,2007/I,"300,372",0,"300,372"
La maldición de la bestia,1975,0,"300,263","300,263"
The Graduates,2008/I,"300,000",0,"300,000"
The Trip,2002,"300,000",0,"300,000"
La postière,1992,"300,000",0,"300,000"
Shame,1988,"300,000",0,"300,000"
Dil Chahta Hai,2001,"300,000",0,"300,000"
"Please, Don't Bury Me Alive!",1976,"300,000",0,"300,000"
Metroland,1997,"299,463",0,"299,463"
Cotton Mary,1999,"299,351",0,"299,351"
Crónicas,2004,"299,261",0,"299,261"
SLC Punk!,1998,"299,200",0,"299,200"
"¡Ay, Carmela!",1990,"299,090",0,"299,090"
Festival in Cannes,2001,"298,971",0,"298,971"
L'amour fou,2010/II,"298,781",0,"298,781"
Christine,2016/I,"298,759",0,"298,759"
La belle et la bête,1946,"298,718",0,"298,718"
Graustark,1925,"298,577",0,"298,577"
Fido,2006,"298,110",0,"298,110"
Ittefaq,2017,"298,032",0,"298,032"
The J-K Conspiracy,2004,"297,325",0,"297,325"
Ma vie de Courgette,2016,"296,723",0,"296,723"
Kabul Express,2006,"296,586",0,"296,586"
Bakjwi,2009,"296,441",0,"296,441"
Bonhoeffer: Agent of Grace,2000,"296,181",0,"296,181"
Ethan Frome,1993,"296,081",0,"296,081"
The Devil-Stone,1917,"296,032",0,"296,032"
The Navigator,1924,"295,895",0,"295,895"
Il fantasma dell'opera,1998,0,"295,499","295,499"
Freeway,1996,"295,493",0,"295,493"
Avril et le monde truqué,2015,"295,487",0,"295,487"
Never Again,2001,"295,468",0,"295,468"
Riff-Raff,1991,"295,444",0,"295,444"
Go Goa Gone,2013,"295,414",0,"295,414"
Rent-a-Cop,1987,"295,000",0,"295,000"
L'avventuriero,1967,"295,000",0,"295,000"
Rumpelstiltskin,1995,"294,991",0,"294,991"
Out Cold,1989,"294,266",0,"294,266"
Innocence,2014/V,"294,039",0,"294,039"
Mickey,2004,"293,793",0,"293,793"
Adoration,2008,"293,614",0,"293,614"
Feast of July,1995,"293,274",0,"293,274"
Caterina va in città,2003,"293,268",0,"293,268"
Passage to Zarahemla,2007,"292,990",0,"292,990"
Try Seventeen,2002,0,"292,370","292,370"
L'enfant d'eau,1995,"292,226",0,"292,226"
Simon Sez,1999,"292,152",0,"292,152"
Wet Hot American Summer,2001,"292,102",0,"292,102"
Anonyma - Eine Frau in Berlin,2008,"291,812",0,"291,812"
Highway 61,1991,"291,645",0,"291,645"
El bonaerense,2002,0,"291,636","291,636"
Waste Land,2010,"187,716","103,591","291,307"
Taxi No. 9 2 11: Nau Do Gyarah,2006,"291,048",0,"291,048"
Trixie,2000,"291,022",0,"291,022"
Carried Away,1996,"290,978",0,"290,978"
Ixcanul,2015,"290,880",0,"290,880"
Beau Brummel,1924,"290,705",0,"290,705"
Cold Feet,1989,"289,975",0,"289,975"
Lovelines,1984,"289,814",0,"289,814"
God's Own Country,2017,"289,596",0,"289,596"
Rois et reine,2004,"289,592",0,"289,592"
The Man in 3B,2015,"289,575",0,"289,575"
Dying of the Light,2014,0,"289,418","289,418"
V dvizhenii,2002,0,"289,397","289,397"
Plain Clothes,1987,"289,323",0,"289,323"
Shootout at Lokhandwala,2007,"289,232",0,"289,232"
Peter Pan,1924,"289,096",0,"289,096"
India Sweets and Spices,2021,"288,714",0,"288,714"
Änglagård,1992,"288,633",0,"288,633"
Sofie,1992,"288,567",0,"288,567"
Power and Terror: Noam Chomsky in Our Times,2002,"288,372",0,"288,372"
Something from Nothing: The Art of Rap,2012,"288,312",0,"288,312"
Under solen,1998,"288,083",0,"288,083"
Antarctica: A Year on Ice,2013,"287,761",0,"287,761"
Mr. Jealousy,1997,"287,752",0,"287,752"
The Belly of an Architect,1987,"287,725",0,"287,725"
American Pimp,1999,"287,724",0,"287,724"
Above and Beyond,2014/I,"287,697",0,"287,697"
Outrage,2009/I,"286,654",0,"286,654"
Old Wives for New,1918,"286,504",0,"286,504"
Skaz pro Fedota-streltsa,2002,0,"286,419","286,419"
Mala nocna muzika,2002,0,"286,333","286,333"
Aquarius,2016,"285,930",0,"285,930"
Cold Steel,1987,"285,885",0,"285,885"
Gui tu lie che,2009,"285,848",0,"285,848"
Waka okami wa shôgakusei!,2018,"126,653","158,801","285,454"
Living on Tokyo Time,1987,"285,146",0,"285,146"
The Black Prince,2017,"285,000",0,"285,000"
Marius et Jeannette,1997,"284,607",0,"284,607"
Nid de guêpes,2002,0,"284,138","284,138"
I Am David,2003,"284,002",0,"284,002"
Powwow Highway,1989,"283,747",0,"283,747"
Kill Me Again,1989,"283,694",0,"283,694"
Five Broken Cameras,2011,"109,983","173,309","283,292"
Swept from the Sea,1997,"283,081",0,"283,081"
The End of Violence,1997,"283,033",0,"283,033"
Seres queridos,2004,"282,998",0,"282,998"
The Interrupters,2011,"282,448",0,"282,448"
L'avenir,2016,"282,382",0,"282,382"
Green Dragon,2001,"281,803",0,"281,803"
Ne touchez pas la hache,2007,"281,468",0,"281,468"
Le raid,2002,0,"281,374","281,374"
The King,2005,"281,326",0,"281,326"
In the Spirit,1990,"281,285",0,"281,285"
Dancing Arabs,2014,"281,059",0,"281,059"
Kundo: Min-ran-eui si-dae,2014,"280,958",0,"280,958"
Fehér isten,2014,"280,494",0,"280,494"
That Evening Sun,2009,"280,343",0,"280,343"
The Pilgrim,1923,"280,171",0,"280,171"
Yuva,2004,"280,100",0,"280,100"
Dom za vesanje,1988,"280,015",0,"280,015"
Planet B-Boy,2007,"280,000",0,"280,000"
Mara Crash,2016,"280,000",0,"280,000"
Un buen hombre,2009,0,"279,797","279,797"
Equinox,1992,"279,627",0,"279,627"
The Battle of Shaker Heights,2003,"279,282",0,"279,282"
I Do... Until I Don't,2017,"279,263",0,"279,263"
Lugares comunes,2002,0,"279,239","279,239"
Kahaani 2,2016,"279,009",0,"279,009"
Life During Wartime,2009,"278,821",0,"278,821"
American Hardcore,2006,"278,785",0,"278,785"
A Love Song,2022,"278,843",0,"278,843"
Every Time We Say Goodbye,1986,"278,623",0,"278,623"
Soshite chichi ni naru,2013,"278,442",0,"278,442"
Windhorse,1998,"278,161",0,"278,161"
Ten Canoes,2006,"277,991",0,"277,991"
"20,000 Days on Earth",2014,"277,770",0,"277,770"
25 kilates,2008,0,"277,723","277,723"
Lady Jane,1986,"277,646",0,"277,646"
Der Staat gegen Fritz Bauer,2015,"277,636",0,"277,636"
Willy/Milly,1986,"277,405",0,"277,405"
Tokyo Sonata,2008,"277,315",0,"277,315"
Goat on Fire and Smiling Fish,1999,"277,233",0,"277,233"
Daniel,1983,"276,814",0,"276,814"
Sukob,2006,"276,700",0,"276,700"
Tom of Finland,2017,"276,636",0,"276,636"
Le fils de l'épicier,2007,"276,454",0,"276,454"
The Unknown Known,2013,"276,381",0,"276,381"
"Sex, Drugs & Democracy",1994,"276,174",0,"276,174"
Beefcake,1998,"275,996",0,"275,996"
God Grew Tired of Us: The Story of Lost Boys of Sudan,2006,"275,736",0,"275,736"
L'homme qu'on aimait trop,2014,"275,376",0,"275,376"
Valentín,2002/I,"275,363",0,"275,363"
L'ennemi public n°1,2008,"275,125",0,"275,125"
Morning Light,2008,"275,093",0,"275,093"
The Boy in Blue,1986,"275,000",0,"275,000"
That's Entertainment! III,1994,"274,794",0,"274,794"
Hey Ram,2000,"274,675",0,"274,675"
Taxi to the Dark Side,2007,"274,661",0,"274,661"
Main Tera Hero,2014,"274,579",0,"274,579"
Soul Kitchen,2009,"274,385",0,"274,385"
Kings,2017,"274,320",0,"274,320"
Amen.,2002,"274,299",0,"274,299"
The Plot Against Harry,1989,"274,182",0,"274,182"
About Fate,2022,"8,688","265,369","274,057"
Gabbeh,1996,"273,967",0,"273,967"
The Central Park Five,2012,"273,747",0,"273,747"
Zaymemsya lyubovyu,2002,0,"273,124","273,124"
Baby Doom,1998,0,"272,670","272,670"
Heavy Petting,1989,"272,371",0,"272,371"
Heart Like a Wheel,1983,"272,278",0,"272,278"
Pao Da Shuang Deng,1994,"272,232",0,"272,232"
Annapolis Salute,1937,"272,000",0,"272,000"
Shichinin no samurai,1954,"271,841",0,"271,841"
Honogurai mizu no soko kara,2002,0,"271,670","271,670"
Wei ai zhi jian ru jia jing,2014,"271,451",0,"271,451"
Big Girls Don't Cry... They Get Even,1992,"271,327",0,"271,327"
Countdown to Zero,2010,"271,323",0,"271,323"
The Pony Express,1925,"271,112",0,"271,112"
Dirty,2005,"271,078",0,"271,078"
Himmatwala,2013,"270,880",0,"270,880"
Deep Water,2006,"270,452",0,"270,452"
Call of the Wild,2009,"28,682","241,528","270,210"
The Last Dalai Lama?,2016,"144,934","125,011","269,945"
Babyfever,1994,"269,904",0,"269,904"
American Dream,1990,"269,823",0,"269,823"
The Last of Robin Hood,2013,"269,642",0,"269,642"
Name the Man,1924,"269,550",0,"269,550"
O Menino e o Mundo,2013,"129,479","139,541","269,020"
Surfwise,2007,"268,560",0,"268,560"
Trois souvenirs de ma jeunesse,2015,"268,548",0,"268,548"
Hype!,1996,"268,520",0,"268,520"
Honeydripper,2007,"267,880",0,"267,880"
Le mystère Picasso,1956,"267,836",0,"267,836"
Umi yori mo mada fukaku,2016,"267,773",0,"267,773"
Swallow,2019,"33,419","234,206","267,625"
La hija del caníbal,2003,"267,495",0,"267,495"
Conan O'Brien Can't Stop,2011,"267,473",0,"267,473"
Pastime,1990,"267,265",0,"267,265"
Heavenly Pursuits,1986,"267,249",0,"267,249"
Morvern Callar,2002,"267,194",0,"267,194"
Waking Up in Reno,2002,"267,109",0,"267,109"
Harvard Beats Yale 29-29,2008,"267,045",0,"267,045"
Miss Mary,1986,"267,000",0,"267,000"
Gone in the Night,2022,"266,466",0,"266,466"
Munger Road,2011,"266,190",0,"266,190"
Brothers,2015/I,"266,175",0,"266,175"
The World Before Your Feet,2018,"265,331",0,"265,331"
Black Death,2010,"22,554","242,764","265,318"
The Hottentot,1922,"265,275",0,"265,275"
The TV Set,2006,"265,198",0,"265,198"
Beyond the Rocks,1922,"265,150",0,"265,150"
Psycho Beach Party,2000,"265,107",0,"265,107"
Opposite Blood,2012,"265,000",0,"265,000"
Zander the Great,1925,"264,738",0,"264,738"
Rita Moreno: Just a Girl Who Decided to Go for It,2021,"264,626",0,"264,626"
Hard,1998,"264,596",0,"264,596"
The Black Power Mixtape 1967-1975,2011,"264,324",0,"264,324"
A Mouthful of Air,2021,"264,119",0,"264,119"
You Won't Be Alone,2022,"264,055",0,"264,055"
King of California,2007,"263,674",0,"263,674"
Split Image,1982,"263,635",0,"263,635"
Amongst Friends,1993,"263,601",0,"263,601"
The Coast of Folly,1925,"263,363",0,"263,363"
The Legend of God's Gun,2007,"263,295",0,"263,295"
Rare Exports,2010,"263,210",0,"263,210"
Te wu mi cheng,2001,0,"263,048","263,048"
Karthik Calling Karthik,2010,"262,511",0,"262,511"
Out of Liberty,2019,"262,045",0,"262,045"
Mávahlátur,2001,0,"261,800","261,800"
Reise der Hoffnung,1990,"261,718",0,"261,718"
Life of Crime,2013,"261,695",0,"261,695"
Rosetta,1999,"261,475",0,"261,475"
Grandma's Boy,1922,"261,400",0,"261,400"
Beautiful People,1999,"261,360",0,"261,360"
Rascals,2011,"261,156",0,"261,156"
The Quarrel,1991,"260,024",0,"260,024"
Steep,2007/I,"259,840",0,"259,840"
Dante's Inferno,1924,"259,784",0,"259,784"
Room 237,2012/I,"259,765",0,"259,765"
Chattahoochee,1989,"259,486",0,"259,486"
Wakefield,2016,"259,412",0,"259,412"
Phil Ochs: There But for Fortune,2010,"259,362",0,"259,362"
The Doom Generation,1995,"259,319",0,"259,319"
Alan & Naomi,1992,"259,311",0,"259,311"
Superstau,1991,"259,297",0,"259,297"
Needle,2010,0,"259,185","259,185"
La leggenda del pianista sull'oceano,1998,"259,127",0,"259,127"
Illegally Yours,1988,"259,019",0,"259,019"
Closet Land,1991,"259,012",0,"259,012"
Under Suspicion,2000,"258,691",0,"258,691"
Great Expectations,2012,"258,656",0,"258,656"
The Man with Rain in His Shoes,1998,"258,464",0,"258,464"
Foxfire,1996,"258,263",0,"258,263"
Passione,2010,"258,222",0,"258,222"
Tmavomodrý svet,2001,"258,215",0,"258,215"
Wide Awake,1998,"258,212",0,"258,212"
An Awfully Big Adventure,1995,"258,195",0,"258,195"
"I, Daniel Blake",2016,"258,168",0,"258,168"
Blue Ruin,2013,"258,113",0,"258,113"
The Music Never Stopped,2011,"258,077",0,"258,077"
Te3n,2016,"258,066",0,"258,066"
What's Your Raashee?,2009,"257,868",0,"257,868"
The Green Prince,2014,"257,779",0,"257,779"
Riders,2002,0,"257,528","257,528"
Alleluia! The Devil's Carnival,2016,"257,320",0,"257,320"
Mayor of the Sunset Strip,2003,"257,315",0,"257,315"
Cézanne et moi,2016,"257,109",0,"257,109"
Walker,1987,"257,043",0,"257,043"
Lakposhtha parvaz mikonand,2004,"256,822",0,"256,822"
The Reckoning,2002/II,"256,620",0,"256,620"
Twenty-One,1991,"256,521",0,"256,521"
Dream Lover,1993,"256,264",0,"256,264"
In the Soup,1992,"256,249",0,"256,249"
Jean-Michel Basquiat: The Radiant Child,2010,"256,242",0,"256,242"
Quo Vadis?,1924,"256,112",0,"256,112"
I Am Eleven,2011,"256,099",0,"256,099"
Bad Behaviour,1993,"255,960",0,"255,960"
Old Joy,2006,"255,352",0,"255,352"
Boy,2010/I,"255,179",0,"255,179"
Okno v Parizh,1993,"255,088",0,"255,088"
Once I Was Engaged,2021,"254,775",0,"254,775"
Smilin' Through,1922,"254,700",0,"254,700"
Dean,2016,"254,536",0,"254,536"
The War Zone,1999,"254,441",0,"254,441"
Maelström,2000,"254,380",0,"254,380"
La meglio gioventù,2003,"254,224",0,"254,224"
Our Song,2000,"254,199",0,"254,199"
The War Tapes,2006,"254,190",0,"254,190"
Dellamorte Dellamore,1994,"253,969",0,"253,969"
Poulet aux prunes,2011,"253,705",0,"253,705"
Doctor Jekyll y el Hombre Lobo,1972,0,"253,698","253,698"
Night Moves,2013,"252,903",0,"252,903"
The Fortress,2017,"252,895",0,"252,895"
The New Adventures of Pinocchio,1999,0,"252,825","252,825"
Love's Abiding Joy,2006,"252,726",0,"252,726"
London Fields,2018,"252,676",0,"252,676"
Trolljegeren,2010,"252,652",0,"252,652"
Gimme Shelter,1970,"252,570",0,"252,570"
Broken Bridges,2006,"252,539",0,"252,539"
Orphans,1987,"252,430",0,"252,430"
Ils se marièrent et eurent beaucoup d'enfants,2004,"252,341",0,"252,341"
Telling Lies in America,1997,"252,318",0,"252,318"
Who Is Cletis Tout?,2001,"252,227",0,"252,227"
The Human Centipede (First Sequence),2009,"181,467","70,740","252,207"
"Life, Animated",2016,"252,030",0,"252,030"
Canal Street,2018,"251,917",0,"251,917"
Lola Versus,2012,"251,913",0,"251,913"
Greendale,2003,"251,862",0,"251,862"
Call Me,1988,"251,819",0,"251,819"
Éloge de l'amour,2001,"251,717",0,"251,717"
Meeting Gorbachev,2018,"251,627",0,"251,627"
Qian li zou dan qi,2005,"251,585",0,"251,585"
Dominion: Prequel to the Exorcist,2005,"251,495",0,"251,495"
Happenstance,1997,"251,444",0,"251,444"
Le dernier souffle,1999,"251,091",0,"251,091"
Haiku Tunnel,2001,"251,058",0,"251,058"
Okoge,1992,"251,032",0,"251,032"
Mio fratello è figlio unico,2007,"251,004",0,"251,004"
Camilla,1994,"250,993",0,"250,993"
Tu seras mon fils,2011,"250,800",0,"250,800"
Spring Forward,1999,"250,485",0,"250,485"
Gook,2017,"250,130",0,"250,130"
Humko Deewana Kar Gaye,2006,"250,083",0,"250,083"
Placebo Effect,1998,"1,190","248,810","250,000"
La conciergerie,1997,"250,000",0,"250,000"
The Fast and the Furious,1955,"250,000",0,"250,000"
Three Little Pigs,1933,"250,000",0,"250,000"
Sweetwater,2012,"250,000",0,"250,000"
Unmade Beds,1997,"250,000",0,"250,000"
Passion in the Desert,1997,"249,682",0,"249,682"
Tajja: Sineui son,2014,"249,672",0,"249,672"
Spread,2009,"249,590",0,"249,590"
Gay Sex in the 70s,2005,"249,565",0,"249,565"
De eso no se habla,1993,"249,530",0,"249,530"
(Dean),2016,"248,849",0,"248,849"
Monte Cristo,1922,"248,450",0,"248,450"
Adam's Rib,1923,"248,300",0,"248,300"
15 février 1839,2001,"248,093",0,"248,093"
Mad God,2021,"248,011",0,"248,011"
Dog Soldiers,2002,0,"247,748","247,748"
The Real Blonde,1997,"247,745",0,"247,745"
Sex with Strangers,2002,"247,740",0,"247,740"
À tout de suite,2004,"247,636",0,"247,636"
Beau travail,1999,"247,606",0,"247,606"
La jeune fille sans mains,2016,"21,789","225,812","247,601"
Dheepan,2015,"247,597",0,"247,597"
Gibsonburg,2013,"247,500",0,"247,500"
Life in a Day,2011,"247,215",0,"247,215"
The Galapagos Affair: Satan Came to Eden,2013,"247,159",0,"247,159"
One Two Three,2008,"246,724",0,"246,724"
Enlighten Up!,2008,"246,649",0,"246,649"
My Dog Tulip,2009,"246,574",0,"246,574"
Shadows of Paris,1924,"246,191",0,"246,191"
Frozen,2010/I,"246,177",0,"246,177"
Larger Than Life in 3D,2009,"246,042",0,"246,042"
Triumph,1924,"245,919",0,"245,919"
Feet of Clay,1924,"245,919",0,"245,919"
Watermarks,2004,"245,845",0,"245,845"
The White Rose,1923,"245,551",0,"245,551"
Classified,1925,"245,438",0,"245,438"
El espanto surge de la tumba,1973,0,"245,371","245,371"
Un oso rojo,2002,0,"245,293","245,293"
The New Age,1994,"245,217",0,"245,217"
The Eternal City,1923,0,"245,200","245,200"
Keep the Lights On,2012,"245,138",0,"245,138"
Outremer,1990,"244,513",0,"244,513"
La femme de chambre du Titanic,1997,"244,465",0,"244,465"
Youth Without Youth,2007,"244,397",0,"244,397"
Horem pádem,2004,"244,105",0,"244,105"
Blueprint,2003,0,"244,098","244,098"
The Waiting Room,2012/III,"244,092",0,"244,092"
Veeram,2014,"243,955",0,"243,955"
Promises,2001,"243,769",0,"243,769"
Science Fair,2018,"242,492","1,141","243,633"
Civil Brand,2002,"243,347",0,"243,347"
Kukushka,2002,"243,187",0,"243,187"
Noëlle,2007,"242,924",0,"242,924"
The Young Rajah,1922,"242,900",0,"242,900"
Braindead,1992,"242,623",0,"242,623"
Wild Oats,2016,"40,598","201,714","242,312"
No Problem,2010/I,"242,116",0,"242,116"
The Whispering Chorus,1918,"242,109",0,"242,109"
Dog Park,1998,"242,093",0,"242,093"
Stepping Out,1991,"242,014",0,"242,014"
My Perestroika,2010,"241,875",0,"241,875"
Shivaay,2016,0,"241,862","241,862"
Madonna of the Streets,1924,"241,850",0,"241,850"
George Washington,2000,"241,816",0,"241,816"
Shamitabh,2015,"241,720",0,"241,720"
Stage Struck,1925,"241,507",0,"241,507"
Plata quemada,2000,"241,484",0,"241,484"
Life and Debt,2001,"241,297",0,"241,297"
Paperhouse,1988,"241,278",0,"241,278"
Dibu 3,2002,0,"240,792","240,792"
Dancemaker,1998,"240,514",0,"240,514"
"Gandhi, My Father",2007,"240,425",0,"240,425"
Lie Down with Dogs,1995,"240,280",0,"240,280"
Manufactured Landscapes,2006,"240,239",0,"240,239"
The Family Fang,2015,"240,067",0,"240,067"
Mayerling,1936,"240,000",0,"240,000"
Les plages d'Agnès,2008,"239,711",0,"239,711"
Spirit of the Game,2016,"239,565",0,"239,565"
Luo man di ke xiao wang shi,2016,"239,256",0,"239,256"
Becoming Cousteau,2021,"232,285","6,884","239,169"
Misery Harbour,1999,0,"239,139","239,139"
Xing fu shi guang,2000,"239,134",0,"239,134"
La Ciudad (The City),1998,"239,074",0,"239,074"
The Ladies Club,1986,"239,073",0,"239,073"
Rebro Adama,1990,"239,008",0,"239,008"
Skins,2002,"238,987",0,"238,987"
Driving Lessons,2006,"238,774",0,"238,774"
The Doors: When You're Strange,2009,"238,632",0,"238,632"
Crown Heights,2017,"238,558",0,"238,558"
Young Warriors,1983,"238,534",0,"238,534"
Bin-jip,2004,"238,507",0,"238,507"
Ha-Asonot Shel Nina,2003,"238,487",0,"238,487"
The Cruise,1998,"238,434",0,"238,434"
The Independent,2000,"238,431",0,"238,431"
Fear of a Black Hat,1993,"238,230",0,"238,230"
Chaos Theory,2008,"237,958",0,"237,958"
Wages of Virtue,1924,"237,847",0,"237,847"
Free Zone,2005,"32,381","205,382","237,763"
Drona,2008,"237,647",0,"237,647"
Band Aid,2017/I,"237,535",0,"237,535"
Gerhard Richter - Painting,2011,"237,491",0,"237,491"
One Week,2000,"237,406",0,"237,406"
Monsters,2010,"237,301",0,"237,301"
Outfoxed: Rupert Murdoch's War on Journalism,2004,"237,277",0,"237,277"
Baaghi: A Rebel For Love,2016,"237,215",0,"237,215"
Puberty Blues,1981,"237,000",0,"237,000"
Brass,1923,"236,645",0,"236,645"
American Woman,2018,"236,637",0,"236,637"
Gerry,2002,"236,266",0,"236,266"
"Ram Dass, Fierce Grace",2001,"236,103",0,"236,103"
Fausto,1993,"236,090",0,"236,090"
The Black Cat,1934,"236,000",0,"236,000"
Three Wise Fools,1923,"236,000",0,"236,000"
The King on Main Street,1925,"235,600",0,"235,600"
Hamari Adhuri Kahani,2015,"235,361",0,"235,361"
Circuit,2001,"235,087",0,"235,087"
Chameleon Street,1989,"235,011",0,"235,011"
Africa United,2005,0,"235,000","235,000"
Going Berserk,1983,"234,950",0,"234,950"
Unhook the Stars,1996,"234,843",0,"234,843"
Valo,2005,0,"234,728","234,728"
Stalker,1979,"234,723",0,"234,723"
Chong fan 20 sui,2015,"234,573",0,"234,573"
Trishna,2011,"234,432",0,"234,432"
Big Fan,2009,"234,422",0,"234,422"
Chopper,2000,"234,259",0,"234,259"
Ai,2012/I,"234,159",0,"234,159"
Hana-bi,1997,"233,986",0,"233,986"
Gripsholm,2000,0,"233,935","233,935"
The Foot Fist Way,2006,"233,637",0,"233,637"
Kingsglaive: Final Fantasy XV,2016,"233,569",0,"233,569"
Mädchen Mädchen!,2001,0,"233,538","233,538"
O Jerusalem,2006,"233,520",0,"233,520"
Delusion,1991,"233,488",0,"233,488"
Soultaker,1990,"233,150",0,"233,150"
Wah-Wah,2005,"233,103",0,"233,103"
On the Come Up,2022,"235,010",0,"235,010"
Classmates,1924,"233,080",0,"233,080"
Sex: The Annabel Chong Story,1999,"233,076",0,"233,076"
Wilbur Wants to Kill Himself,2002,"233,053",0,"233,053"
El Chicano,2018,"233,000",0,"233,000"
The Cheat,1923,"232,932",0,"232,932"
Falling from Grace,1992,"231,826",0,"231,826"
Demonlover,2002,"231,756",0,"231,756"
Wrestling Ernest Hemingway,1993,"231,700",0,"231,700"
Eat a Bowl of Tea,1989,"231,423",0,"231,423"
Rien ne va plus,1997,"231,417",0,"231,417"
My Kid Could Paint That,2007,"231,274",0,"231,274"
La chambre bleue,2014,"231,186",0,"231,186"
Diplomatie,2014,"230,880",0,"230,880"
(Untitled),2009,"230,600",0,"230,600"
A Place at the Table,2012,"230,522",0,"230,522"
Gainsbourg (Vie héroïque),2010,"230,311",0,"230,311"
Her Sister from Paris,1925,"230,306",0,"230,306"
Les destinées sentimentales,2000,"230,300",0,"230,300"
Jilla,2014,"230,221",0,"230,221"
El Bulli: Cooking in Progress,2010,"230,188",0,"230,188"
Land and Freedom,1995,"230,187",0,"230,187"
Flower,2017,"230,024",0,"230,024"
Sundown,2021,"229,921",0,"229,921"
A Place Called Chiapas,1998,"229,793",0,"229,793"
Judgment in Berlin,1988,"229,556",0,"229,556"
One Man's Hero,1999,"229,311",0,"229,311"
La discrète,1990,"229,160",0,"229,160"
Satin rouge,2002,"229,150",0,"229,150"
Endurance,1998,"229,128",0,"229,128"
Slow West,2015,"229,094",0,"229,094"
Fifty/Fifty,1992,"229,041",0,"229,041"
No-Do,2009,0,"229,031","229,031"
Peg o' My Heart,1922,"228,925",0,"228,925"
The Love Witch,2016,"228,894",0,"228,894"
Standard Operating Procedure,2008,"228,830",0,"228,830"
Angustia,1987,"228,789",0,"228,789"
Imaginary Heroes,2004,"228,524",0,"228,524"
Black Dynamite,2009,"228,477",0,"228,477"
Elena,2011,"228,239",0,"228,239"
Jeremiah Tower: The Last Magnificent,2016,"228,153",0,"228,153"
A Royal Night Out,2015,"228,136",0,"228,136"
"Un homme et une femme, 20 ans déjà",1986,"227,510",0,"227,510"
Guiana 1838,2004,"227,241",0,"227,241"
The Secrets We Keep,2020,"227,086",0,"227,086"
Brand Upon the Brain! A Remembrance in 12 Chapters,2006,"227,064",0,"227,064"
Confetti,2006,"226,990",0,"226,990"
Bellman and True,1987,"226,944",0,"226,944"
High Heels and Low Lifes,2001,"226,792",0,"226,792"
